-0.10,0.51,-0.71,0.48,-0.26,0.67,-0.54,0.43,0.28,0.82,-0.41,0.28,3.85,-7.97,-4.27,3.33,-7.96,-3.76,6.62,1.78,-5.37,2023-03-30 17:41:24.337406,True,False
-0.11,0.51,-0.71,0.48,-0.27,0.67,-0.54,0.43,0.27,0.82,-0.41,0.28,3.85,-7.97,-4.27,3.29,-8.02,-3.76,6.45,1.16,-5.35,2023-03-30 17:41:24.338401,True,False
-0.12,0.50,-0.71,0.48,-0.28,0.67,-0.54,0.43,0.27,0.82,-0.42,0.28,4.02,-7.99,-4.75,3.07,-8.04,-3.70,6.23,0.71,-5.34,2023-03-30 17:41:24.340396,True,False
-0.13,0.50,-0.71,0.48,-0.28,0.66,-0.54,0.43,0.26,0.82,-0.42,0.28,4.48,-8.13,-5.69,3.07,-8.04,-3.70,5.95,0.19,-5.41,2023-03-30 17:41:24.341393,True,False
-0.13,0.50,-0.71,0.49,-0.29,0.66,-0.55,0.43,0.25,0.82,-0.43,0.28,4.00,-8.22,-5.85,2.53,-8.24,-3.56,5.70,-0.11,-5.57,2023-03-30 17:41:24.343388,True,False
-0.14,0.49,-0.71,0.49,-0.29,0.65,-0.55,0.43,0.24,0.82,-0.44,0.28,4.87,-7.65,-7.13,2.36,-8.27,-3.70,5.53,-0.29,-5.71,2023-03-30 17:41:24.344387,True,False
-0.14,0.49,-0.71,0.49,-0.29,0.65,-0.55,0.43,0.24,0.82,-0.44,0.27,4.87,-7.65,-7.13,4.45,-7.90,-7.44,5.42,-1.24,-4.91,2023-03-30 17:41:24.397245,True,False
-0.14,0.49,-0.71,0.49,-0.30,0.65,-0.55,0.43,0.23,0.82,-0.45,0.27,6.28,-7.34,-14.32,2.24,-8.51,-6.96,5.17,-3.29,-4.90,2023-03-30 17:41:24.399239,True,False
-0.14,0.49,-0.71,0.49,-0.29,0.65,-0.56,0.43,0.23,0.82,-0.46,0.27,2.16,-8.86,-9.09,0.86,-8.68,-4.83,4.50,-1.16,-4.02,2023-03-30 17:41:24.400237,True,False
-0.14,0.48,-0.72,0.49,-0.29,0.64,-0.56,0.43,0.23,0.81,-0.46,0.27,0.18,-7.80,-6.34,1.25,-8.12,-3.11,5.10,0.92,-4.73,2023-03-30 17:41:24.402231,True,False
-0.13,0.48,-0.72,0.49,-0.28,0.64,-0.57,0.43,0.24,0.81,-0.47,0.26,1.84,-7.45,-7.66,2.41,-7.39,-4.64,5.52,0.84,-5.51,2023-03-30 17:41:24.404228,True,False
-0.12,0.48,-0.72,0.48,-0.27,0.64,-0.57,0.43,0.24,0.81,-0.47,0.26,1.84,-7.45,-7.66,2.32,-7.57,-4.67,5.33,-0.88,-7.26,2023-03-30 17:41:24.405223,True,False
-0.11,0.47,-0.73,0.48,-0.26,0.64,-0.58,0.43,0.25,0.80,-0.48,0.25,3.69,-7.56,-6.78,1.94,-7.77,-4.63,4.90,1.82,-7.02,2023-03-30 17:41:24.457085,True,False
-0.10,0.47,-0.74,0.48,-0.25,0.63,-0.59,0.44,0.26,0.80,-0.49,0.24,4.39,-8.01,-5.16,3.37,-7.99,-4.83,5.60,2.36,-7.16,2023-03-30 17:41:24.459081,True,False
-0.09,0.46,-0.74,0.48,-0.24,0.63,-0.59,0.44,0.27,0.79,-0.50,0.23,6.54,-7.88,-5.19,4.01,-7.84,-4.99,6.23,2.69,-7.21,2023-03-30 17:41:24.460077,True,False
-0.08,0.46,-0.75,0.48,-0.22,0.63,-0.61,0.44,0.27,0.79,-0.50,0.23,7.25,-7.68,-5.11,4.53,-7.66,-5.14,6.29,3.46,-6.69,2023-03-30 17:41:24.462072,True,False
-0.07,0.45,-0.75,0.47,-0.22,0.63,-0.61,0.44,0.28,0.78,-0.51,0.22,7.25,-7.68,-5.11,4.74,-7.45,-5.19,6.57,3.80,-6.75,2023-03-30 17:41:24.463068,True,False
-0.05,0.45,-0.75,0.47,-0.21,0.63,-0.61,0.44,0.29,0.78,-0.52,0.21,6.83,-7.41,-4.59,5.30,-7.11,-5.35,6.62,3.55,-6.99,2023-03-30 17:41:24.465064,True,False
-0.04,0.45,-0.76,0.47,-0.20,0.63,-0.61,0.44,0.30,0.77,-0.52,0.21,7.59,-6.77,-5.33,5.30,-7.11,-5.35,6.54,3.42,-7.25,2023-03-30 17:41:24.516923,True,False
-0.03,0.45,-0.76,0.47,-0.18,0.63,-0.62,0.44,0.31,0.77,-0.53,0.20,7.32,-6.51,-5.33,5.29,-6.86,-5.43,5.74,3.38,-7.47,2023-03-30 17:41:24.518919,True,False
-0.02,0.45,-0.76,0.47,-0.16,0.63,-0.62,0.44,0.31,0.76,-0.53,0.19,7.17,-6.39,-5.91,5.07,-6.28,-6.39,5.41,3.43,-7.68,2023-03-30 17:41:24.520923,True,False
-0.01,0.45,-0.76,0.46,-0.16,0.63,-0.62,0.44,0.32,0.76,-0.53,0.19,7.17,-6.39,-5.91,5.26,-5.99,-6.48,5.30,3.95,-7.71,2023-03-30 17:41:24.521912,True,False
0.00,0.45,-0.76,0.46,-0.15,0.63,-0.62,0.44,0.32,0.76,-0.54,0.18,7.75,-5.86,-5.46,5.42,-5.63,-6.69,5.30,4.69,-7.66,2023-03-30 17:41:24.522909,True,False
0.01,0.46,-0.76,0.46,-0.13,0.64,-0.62,0.44,0.33,0.75,-0.54,0.18,7.41,-4.86,-5.45,5.64,-5.01,-6.83,5.35,5.33,-7.52,2023-03-30 17:41:24.524903,True,False
0.02,0.46,-0.76,0.45,-0.12,0.64,-0.61,0.44,0.34,0.75,-0.54,0.17,7.48,-4.18,-5.12,6.18,-3.78,-6.61,5.14,6.03,-6.97,2023-03-30 17:41:24.576800,True,False
0.03,0.47,-0.76,0.45,-0.11,0.65,-0.61,0.44,0.34,0.75,-0.55,0.17,7.98,-3.18,-5.33,6.43,-3.28,-6.56,5.06,6.03,-6.59,2023-03-30 17:41:24.579756,True,False
0.04,0.47,-0.76,0.45,-0.11,0.65,-0.61,0.44,0.34,0.74,-0.55,0.16,7.98,-3.18,-5.33,6.65,-3.02,-6.68,5.00,5.74,-6.09,2023-03-30 17:41:24.581751,True,False
0.05,0.48,-0.76,0.45,-0.11,0.66,-0.61,0.44,0.35,0.74,-0.55,0.16,8.08,-2.98,-5.59,6.76,-3.07,-7.30,5.12,5.37,-5.42,2023-03-30 17:41:24.582751,True,False
0.05,0.48,-0.75,0.44,-0.09,0.67,-0.60,0.43,0.35,0.74,-0.55,0.16,8.01,-3.16,-6.82,6.55,-3.29,-7.47,5.12,5.24,-5.16,2023-03-30 17:41:24.583749,True,False
0.06,0.49,-0.75,0.44,-0.09,0.67,-0.59,0.43,0.36,0.74,-0.55,0.15,6.51,-3.38,-7.02,6.22,-3.38,-7.40,5.05,5.08,-5.17,2023-03-30 17:41:24.585740,True,False
0.07,0.50,-0.74,0.44,-0.08,0.68,-0.59,0.43,0.36,0.74,-0.55,0.15,5.90,-3.38,-7.74,5.82,-3.35,-7.09,5.00,4.85,-5.14,2023-03-30 17:41:24.637603,True,False
0.07,0.51,-0.74,0.43,-0.08,0.68,-0.59,0.43,0.36,0.74,-0.55,0.15,5.90,-3.38,-7.74,5.56,-3.19,-6.32,4.90,5.01,-5.46,2023-03-30 17:41:24.638600,True,False
0.08,0.52,-0.74,0.43,-0.07,0.69,-0.58,0.43,0.37,0.74,-0.55,0.14,5.89,-3.40,-6.99,5.59,-3.16,-6.06,4.80,4.94,-5.80,2023-03-30 17:41:24.639596,True,False
0.08,0.52,-0.73,0.42,-0.06,0.70,-0.57,0.42,0.37,0.74,-0.55,0.14,7.06,-3.18,-5.59,5.60,-3.00,-5.95,4.72,5.19,-5.88,2023-03-30 17:41:24.641591,True,False
0.09,0.53,-0.73,0.42,-0.05,0.71,-0.57,0.42,0.38,0.74,-0.55,0.14,6.90,-3.22,-5.78,5.61,-2.95,-5.95,4.70,5.24,-5.66,2023-03-30 17:41:24.696767,True,False
0.10,0.54,-0.73,0.42,-0.04,0.71,-0.56,0.42,0.38,0.74,-0.54,0.14,6.30,-3.28,-5.95,5.31,-2.98,-6.04,4.95,5.71,-5.05,2023-03-30 17:41:24.698730,True,False
0.10,0.55,-0.72,0.41,-0.03,0.72,-0.55,0.42,0.39,0.74,-0.54,0.13,6.30,-3.28,-5.95,5.29,-2.94,-6.02,4.97,5.64,-4.86,2023-03-30 17:41:24.700727,True,False
0.11,0.55,-0.72,0.41,-0.03,0.72,-0.55,0.42,0.39,0.73,-0.54,0.13,5.87,-3.28,-5.67,5.21,-2.74,-6.02,5.06,6.01,-4.52,2023-03-30 17:41:24.701723,True,False
0.12,0.56,-0.71,0.41,-0.01,0.73,-0.54,0.41,0.40,0.73,-0.54,0.13,4.84,-2.51,-5.48,5.05,-2.18,-5.96,5.01,6.07,-4.51,2023-03-30 17:41:24.703718,True,False
0.13,0.57,-0.71,0.40,-0.01,0.74,-0.53,0.41,0.41,0.73,-0.53,0.13,4.40,-2.17,-5.22,4.95,-1.87,-5.91,4.73,6.00,-4.57,2023-03-30 17:41:24.705713,True,False
0.14,0.58,-0.70,0.40,0.00,0.75,-0.53,0.41,0.41,0.73,-0.53,0.13,3.96,-1.80,-5.06,4.85,-1.54,-5.77,4.56,5.75,-4.77,2023-03-30 17:41:24.707706,True,False
0.14,0.58,-0.70,0.40,0.01,0.75,-0.52,0.41,0.42,0.73,-0.53,0.13,3.96,-1.80,-5.06,4.82,-1.25,-5.61,4.41,5.80,-4.85,2023-03-30 17:41:24.708703,True,False
0.15,0.59,-0.69,0.39,0.01,0.75,-0.52,0.41,0.42,0.73,-0.53,0.13,4.21,-1.22,-4.89,4.90,-0.96,-5.32,4.30,5.86,-4.68,2023-03-30 17:41:24.710698,True,False
0.16,0.59,-0.69,0.39,0.03,0.76,-0.51,0.41,0.43,0.72,-0.52,0.13,4.87,-1.23,-5.34,5.06,-1.17,-5.40,4.45,5.73,-4.32,2023-03-30 17:41:24.757332,True,False
0.17,0.60,-0.68,0.39,0.03,0.76,-0.50,0.40,0.44,0.72,-0.52,0.13,5.31,-1.55,-5.73,5.28,-1.55,-5.70,4.79,5.95,-4.20,2023-03-30 17:41:24.758327,True,False
0.17,0.60,-0.68,0.39,0.04,0.77,-0.50,0.40,0.44,0.72,-0.52,0.13,5.77,-2.13,-6.04,5.58,-2.10,-6.08,5.11,6.07,-4.18,2023-03-30 17:41:24.760322,True,False
0.18,0.61,-0.67,0.39,0.05,0.77,-0.49,0.41,0.45,0.72,-0.51,0.13,5.77,-2.13,-6.04,5.57,-2.09,-6.15,5.37,6.18,-4.21,2023-03-30 17:41:24.761320,True,False
0.19,0.61,-0.67,0.38,0.05,0.77,-0.49,0.41,0.46,0.72,-0.51,0.13,5.53,-2.13,-5.95,5.54,-1.92,-6.24,5.32,6.18,-4.50,2023-03-30 17:41:24.763315,True,False
0.20,0.61,-0.66,0.38,0.07,0.77,-0.48,0.41,0.47,0.71,-0.51,0.13,5.20,-1.54,-5.95,5.64,-1.58,-6.37,5.23,6.15,-4.46,2023-03-30 17:41:24.817171,True,False
0.21,0.62,-0.66,0.38,0.08,0.78,-0.48,0.41,0.47,0.71,-0.51,0.13,5.39,-0.72,-6.18,6.01,-0.81,-6.52,5.12,6.19,-4.54,2023-03-30 17:41:24.819173,True,False
0.22,0.62,-0.65,0.38,0.08,0.78,-0.47,0.41,0.48,0.71,-0.50,0.13,6.18,-0.56,-6.42,6.20,-0.67,-6.76,5.07,6.07,-4.65,2023-03-30 17:41:24.821160,True,False
0.22,0.62,-0.65,0.38,0.09,0.78,-0.47,0.41,0.49,0.70,-0.50,0.13,6.18,-0.56,-6.42,6.44,-0.59,-7.02,5.20,7.12,-3.81,2023-03-30 17:41:24.822157,True,False
0.23,0.63,-0.64,0.38,0.10,0.78,-0.46,0.41,0.50,0.70,-0.49,0.14,6.92,-0.42,-6.36,7.00,-0.44,-6.98,5.22,6.70,-3.72,2023-03-30 17:41:24.823154,True,False
0.24,0.63,-0.64,0.38,0.11,0.78,-0.46,0.41,0.50,0.70,-0.49,0.14,7.82,-0.37,-6.23,7.12,-0.54,-6.79,5.38,6.58,-3.63,2023-03-30 17:41:24.877009,True,False
0.25,0.63,-0.63,0.38,0.12,0.78,-0.45,0.41,0.51,0.69,-0.49,0.14,7.95,-0.55,-6.25,7.29,-0.64,-6.73,5.61,6.57,-3.54,2023-03-30 17:41:24.879004,True,False
0.26,0.63,-0.63,0.38,0.12,0.78,-0.45,0.41,0.52,0.69,-0.48,0.14,8.09,-0.72,-6.31,7.47,-0.83,-6.65,6.21,6.36,-3.26,2023-03-30 17:41:24.880003,True,False
0.26,0.63,-0.62,0.38,0.13,0.79,-0.44,0.41,0.53,0.69,-0.48,0.15,8.09,-0.72,-6.31,7.87,-0.95,-6.51,6.48,6.33,-3.40,2023-03-30 17:41:24.881000,True,False
0.27,0.64,-0.62,0.37,0.14,0.79,-0.43,0.41,0.53,0.69,-0.47,0.15,8.11,-0.89,-6.24,8.10,-0.84,-6.51,6.77,6.82,-3.45,2023-03-30 17:41:24.882994,True,False
0.28,0.64,-0.61,0.37,0.15,0.79,-0.43,0.42,0.54,0.68,-0.47,0.15,9.39,-0.44,-5.30,8.54,-0.62,-6.46,6.87,6.91,-3.66,2023-03-30 17:41:24.883992,True,False
0.29,0.64,-0.61,0.37,0.15,0.79,-0.42,0.42,0.55,0.68,-0.46,0.15,9.78,-0.26,-5.32,9.02,-0.40,-6.56,6.98,6.66,-3.73,2023-03-30 17:41:24.885987,True,False
0.29,0.64,-0.60,0.37,0.16,0.79,-0.42,0.42,0.55,0.68,-0.46,0.16,10.14,-0.25,-5.80,9.19,-0.37,-6.78,7.00,6.49,-3.51,2023-03-30 17:41:24.936853,True,False
0.30,0.65,-0.59,0.37,0.17,0.79,-0.41,0.42,0.56,0.68,-0.45,0.16,10.14,-0.25,-5.80,9.21,-0.42,-6.88,7.01,6.34,-3.24,2023-03-30 17:41:24.938846,True,False
0.31,0.65,-0.59,0.37,0.18,0.80,-0.40,0.42,0.57,0.67,-0.45,0.16,10.29,-0.27,-6.38,9.11,-0.46,-6.83,7.10,6.52,-2.92,2023-03-30 17:41:24.939843,True,False
0.32,0.65,-0.58,0.37,0.18,0.80,-0.39,0.42,0.57,0.67,-0.44,0.17,9.55,-0.31,-6.64,8.84,-0.34,-6.80,7.12,6.91,-2.94,2023-03-30 17:41:24.941837,True,False
0.32,0.66,-0.57,0.37,0.19,0.80,-0.39,0.42,0.58,0.67,-0.43,0.17,9.59,-0.15,-6.53,8.86,-0.12,-6.70,7.05,7.02,-2.84,2023-03-30 17:41:24.943831,True,False
0.33,0.66,-0.57,0.37,0.20,0.80,-0.38,0.42,0.59,0.67,-0.43,0.17,9.77,0.20,-6.43,8.94,0.05,-6.61,6.99,6.93,-2.48,2023-03-30 17:41:24.996691,True,False
0.34,0.66,-0.56,0.37,0.21,0.80,-0.37,0.42,0.60,0.66,-0.42,0.17,9.77,0.20,-6.43,9.02,0.28,-6.33,7.03,6.77,-1.92,2023-03-30 17:41:24.998685,True,False
0.35,0.67,-0.55,0.36,0.22,0.80,-0.36,0.42,0.60,0.66,-0.41,0.18,9.77,0.24,-6.30,9.07,0.39,-6.32,7.11,6.82,-1.64,2023-03-30 17:41:24.999683,True,False
0.36,0.67,-0.54,0.36,0.22,0.80,-0.36,0.42,0.61,0.66,-0.41,0.18,9.57,0.45,-6.07,9.10,0.50,-6.20,7.26,6.97,-1.30,2023-03-30 17:41:25.001678,True,False
0.36,0.67,-0.54,0.36,0.23,0.81,-0.35,0.42,0.62,0.65,-0.40,0.18,9.20,0.72,-5.04,9.07,0.62,-5.93,7.45,7.20,-1.00,2023-03-30 17:41:25.003676,True,False
0.37,0.67,-0.53,0.36,0.24,0.81,-0.34,0.42,0.63,0.65,-0.39,0.18,9.31,0.98,-4.59,9.27,1.07,-5.54,7.61,7.52,-0.85,2023-03-30 17:41:25.004669,True,False
0.38,0.68,-0.52,0.36,0.25,0.81,-0.33,0.42,0.63,0.64,-0.38,0.19,9.31,0.98,-4.59,9.32,1.33,-5.39,7.56,7.56,-0.72,2023-03-30 17:41:25.005667,True,False
0.39,0.68,-0.51,0.36,0.26,0.81,-0.32,0.42,0.64,0.64,-0.38,0.19,9.46,1.26,-4.27,9.27,1.50,-5.30,7.52,7.67,-0.68,2023-03-30 17:41:25.117367,True,False
0.40,0.68,-0.50,0.35,0.26,0.81,-0.31,0.42,0.65,0.64,-0.37,0.19,9.16,1.81,-4.01,9.26,1.68,-5.36,7.44,7.80,-0.57,2023-03-30 17:41:25.121358,True,False
0.40,0.68,-0.50,0.35,0.27,0.81,-0.30,0.42,0.66,0.63,-0.36,0.19,9.32,2.12,-3.78,9.46,2.06,-5.42,7.60,8.26,-0.26,2023-03-30 17:41:25.122355,True,False
0.41,0.68,-0.49,0.35,0.28,0.81,-0.30,0.42,0.66,0.63,-0.35,0.20,9.12,2.10,-3.30,9.45,2.02,-5.39,7.75,8.39,-0.13,2023-03-30 17:41:25.122355,True,False
0.42,0.69,-0.48,0.35,0.28,0.81,-0.29,0.42,0.67,0.63,-0.35,0.20,9.12,2.10,-3.30,9.38,1.98,-5.45,7.81,8.47,0.08,2023-03-30 17:41:25.124349,True,False
0.43,0.69,-0.47,0.35,0.29,0.81,-0.28,0.42,0.67,0.63,-0.34,0.20,8.99,2.10,-3.21,8.89,1.71,-5.89,7.82,8.63,0.25,2023-03-30 17:41:25.126345,True,False
0.43,0.69,-0.46,0.35,0.29,0.82,-0.27,0.42,0.68,0.62,-0.33,0.20,8.30,1.71,-4.25,8.63,1.45,-5.90,7.41,8.30,-0.11,2023-03-30 17:41:25.127341,True,False
0.43,0.69,-0.46,0.35,0.29,0.82,-0.26,0.42,0.68,0.62,-0.33,0.21,8.61,1.43,-4.51,8.52,1.29,-5.88,7.06,7.84,-0.55,2023-03-30 17:41:25.127341,True,False
0.44,0.70,-0.45,0.35,0.29,0.82,-0.25,0.42,0.68,0.62,-0.32,0.21,9.13,1.49,-5.35,8.56,1.24,-5.97,6.90,7.61,-0.83,2023-03-30 17:41:25.129336,True,False
0.44,0.70,-0.45,0.34,0.30,0.82,-0.25,0.42,0.69,0.62,-0.31,0.21,9.13,1.49,-5.35,9.20,1.55,-6.24,6.98,7.93,-0.42,2023-03-30 17:41:25.131339,True,False
0.44,0.70,-0.44,0.34,0.30,0.82,-0.24,0.42,0.69,0.62,-0.31,0.21,9.92,1.86,-5.41,9.48,1.92,-6.13,7.51,7.39,-0.03,2023-03-30 17:41:25.132329,True,False
0.44,0.71,-0.43,0.34,0.30,0.83,-0.23,0.42,0.69,0.62,-0.30,0.22,9.62,2.39,-4.22,9.63,2.16,-5.66,7.66,7.55,0.11,2023-03-30 17:41:25.133329,True,False
0.45,0.71,-0.42,0.34,0.30,0.83,-0.22,0.42,0.70,0.62,-0.29,0.22,9.63,2.41,-3.46,9.14,2.22,-5.01,7.63,7.84,0.21,2023-03-30 17:41:25.177216,True,False
0.45,0.71,-0.42,0.34,0.31,0.83,-0.21,0.42,0.70,0.62,-0.29,0.22,9.46,2.66,-2.62,8.88,2.37,-4.77,7.47,8.25,0.38,2023-03-30 17:41:25.179202,True,False
0.45,0.72,-0.41,0.34,0.31,0.83,-0.20,0.41,0.70,0.62,-0.28,0.22,9.46,2.66,-2.62,8.81,2.63,-4.56,7.15,8.17,1.02,2023-03-30 17:41:25.182195,True,False
0.45,0.72,-0.40,0.34,0.31,0.83,-0.20,0.41,0.70,0.62,-0.28,0.22,9.61,2.79,-2.88,8.94,2.86,-4.43,7.05,7.65,1.18,2023-03-30 17:41:25.183192,True,False
0.46,0.72,-0.39,0.34,0.31,0.84,-0.19,0.41,0.70,0.62,-0.27,0.22,9.84,3.14,-3.30,9.10,3.08,-4.46,7.03,7.28,1.39,2023-03-30 17:41:25.185187,True,False
0.46,0.73,-0.39,0.34,0.31,0.84,-0.18,0.41,0.71,0.62,-0.26,0.23,10.01,3.02,-3.84,9.07,2.99,-4.52,7.07,7.07,1.61,2023-03-30 17:41:25.237050,True,False
0.46,0.73,-0.38,0.33,0.31,0.84,-0.17,0.41,0.71,0.62,-0.26,0.23,10.20,2.87,-4.17,9.12,2.85,-4.43,7.44,7.16,1.82,2023-03-30 17:41:25.239043,True,False
0.46,0.74,-0.37,0.33,0.32,0.84,-0.16,0.40,0.71,0.62,-0.25,0.23,10.20,2.87,-4.17,9.31,2.82,-4.69,7.51,6.72,1.72,2023-03-30 17:41:25.241040,True,False
0.46,0.74,-0.36,0.33,0.32,0.85,-0.15,0.40,0.71,0.62,-0.25,0.23,10.07,2.87,-4.45,9.13,2.91,-4.83,7.51,6.60,1.71,2023-03-30 17:41:25.242035,True,False
0.46,0.74,-0.36,0.32,0.32,0.85,-0.14,0.40,0.71,0.62,-0.24,0.23,9.15,3.27,-4.93,8.88,3.06,-5.00,7.22,7.27,1.56,2023-03-30 17:41:25.245027,True,False
0.46,0.75,-0.35,0.32,0.32,0.85,-0.13,0.40,0.71,0.62,-0.24,0.23,9.21,3.59,-4.69,8.74,3.37,-5.23,6.93,7.56,1.42,2023-03-30 17:41:25.246024,True,False
0.47,0.75,-0.34,0.31,0.33,0.85,-0.13,0.39,0.72,0.62,-0.23,0.23,9.44,3.62,-4.21,8.59,4.07,-5.68,6.67,7.86,1.28,2023-03-30 17:41:25.296791,True,False
0.47,0.76,-0.33,0.31,0.33,0.85,-0.12,0.39,0.72,0.62,-0.22,0.23,9.44,3.62,-4.21,8.51,4.30,-5.88,6.53,8.31,1.18,2023-03-30 17:41:25.298789,True,False
0.47,0.76,-0.33,0.31,0.33,0.85,-0.11,0.39,0.72,0.61,-0.22,0.23,8.98,4.99,-4.18,8.55,4.55,-6.13,6.49,8.86,1.19,2023-03-30 17:41:25.300785,True,False
0.48,0.76,-0.32,0.30,0.34,0.85,-0.10,0.38,0.72,0.61,-0.21,0.23,9.02,5.27,-4.75,8.59,4.87,-6.42,6.51,8.84,1.21,2023-03-30 17:41:25.302782,True,False
0.48,0.77,-0.31,0.30,0.34,0.86,-0.09,0.38,0.73,0.61,-0.21,0.23,8.80,5.30,-5.27,8.49,4.92,-6.60,6.42,8.85,1.22,2023-03-30 17:41:25.305771,True,False
0.48,0.77,-0.30,0.30,0.34,0.86,-0.08,0.38,0.73,0.61,-0.20,0.23,8.63,5.27,-5.68,8.39,4.98,-6.77,6.37,8.97,1.40,2023-03-30 17:41:25.308764,True,False
0.48,0.77,-0.29,0.29,0.35,0.86,-0.08,0.37,0.73,0.61,-0.20,0.23,8.63,5.27,-5.68,8.32,4.97,-6.88,6.26,9.03,1.50,2023-03-30 17:41:25.310758,True,False
0.48,0.78,-0.28,0.29,0.35,0.86,-0.07,0.37,0.73,0.61,-0.19,0.23,8.59,5.25,-5.71,8.02,4.96,-7.17,6.16,9.23,1.57,2023-03-30 17:41:25.356780,True,False
0.49,0.78,-0.28,0.28,0.35,0.86,-0.06,0.36,0.73,0.61,-0.19,0.23,8.28,5.36,-6.03,7.92,5.04,-7.49,6.11,9.65,1.60,2023-03-30 17:41:25.358773,True,False
0.49,0.78,-0.27,0.28,0.35,0.86,-0.05,0.36,0.74,0.61,-0.18,0.23,7.94,6.00,-6.41,8.02,5.31,-7.92,6.02,9.69,1.55,2023-03-30 17:41:25.417596,True,False
0.49,0.79,-0.27,0.27,0.36,0.87,-0.04,0.35,0.74,0.61,-0.17,0.22,7.63,6.18,-6.55,8.03,5.64,-8.25,5.83,9.85,1.24,2023-03-30 17:41:25.421585,True,False
0.49,0.79,-0.26,0.26,0.36,0.87,-0.04,0.34,0.74,0.61,-0.17,0.22,7.63,6.18,-6.55,7.99,6.02,-8.67,5.82,10.16,1.19,2023-03-30 17:41:25.422583,True,False
0.49,0.80,-0.25,0.26,0.36,0.87,-0.03,0.34,0.74,0.62,-0.16,0.22,7.75,6.45,-6.66,8.13,6.09,-9.20,6.05,10.80,1.15,2023-03-30 17:41:25.423580,True,False
0.49,0.80,-0.25,0.25,0.36,0.87,-0.03,0.33,0.74,0.62,-0.16,0.21,7.65,6.25,-7.47,8.22,5.84,-9.62,6.39,11.41,1.21,2023-03-30 17:41:25.424578,True,False
0.48,0.81,-0.24,0.24,0.36,0.88,-0.02,0.32,0.74,0.62,-0.15,0.20,6.99,5.80,-8.02,7.90,5.38,-9.19,6.36,10.80,0.67,2023-03-30 17:41:25.425574,True,False
0.48,0.81,-0.24,0.23,0.36,0.88,-0.02,0.31,0.74,0.62,-0.15,0.20,6.48,5.64,-8.27,7.51,5.22,-9.26,6.09,10.50,1.05,2023-03-30 17:41:25.426572,True,False
0.47,0.82,-0.24,0.22,0.36,0.88,-0.02,0.30,0.74,0.63,-0.14,0.19,6.48,5.64,-8.27,7.27,5.01,-9.54,5.96,10.74,1.14,2023-03-30 17:41:25.428570,True,False
0.47,0.83,-0.24,0.21,0.36,0.89,-0.01,0.29,0.74,0.63,-0.13,0.18,6.69,5.66,-8.38,7.28,5.24,-9.63,5.44,10.21,0.81,2023-03-30 17:41:25.430562,True,False
0.46,0.83,-0.24,0.20,0.36,0.89,-0.01,0.28,0.74,0.63,-0.13,0.18,5.43,5.68,-8.91,6.78,5.32,-9.24,5.16,10.77,0.82,2023-03-30 17:41:25.431560,True,False
0.46,0.84,-0.24,0.19,0.36,0.89,-0.01,0.27,0.74,0.64,-0.12,0.17,5.24,5.43,-9.24,6.22,5.10,-9.37,5.17,11.56,1.04,2023-03-30 17:41:25.477438,True,False
0.45,0.84,-0.24,0.18,0.36,0.90,-0.01,0.26,0.74,0.64,-0.12,0.16,5.83,5.49,-8.48,6.35,5.00,-9.49,4.97,11.29,0.87,2023-03-30 17:41:25.479430,True,False
0.45,0.85,-0.24,0.16,0.36,0.90,-0.02,0.25,0.74,0.65,-0.12,0.15,5.98,5.79,-7.92,6.80,5.22,-9.50,4.98,11.07,0.72,2023-03-30 17:41:25.481425,True,False
0.44,0.85,-0.25,0.15,0.36,0.90,-0.02,0.23,0.74,0.65,-0.11,0.14,5.97,5.73,-7.98,6.81,5.22,-9.53,4.96,11.01,0.85,2023-03-30 17:41:25.483279,True,False
0.44,0.85,-0.25,0.14,0.35,0.91,-0.02,0.22,0.74,0.66,-0.11,0.12,5.54,5.60,-8.18,6.67,5.16,-9.48,5.01,10.99,1.13,2023-03-30 17:41:25.484278,True,False
0.43,0.86,-0.26,0.12,0.35,0.91,-0.02,0.21,0.73,0.66,-0.11,0.11,4.99,5.44,-8.17,6.35,5.04,-9.00,4.90,11.08,1.19,2023-03-30 17:41:25.538141,True,False
0.42,0.86,-0.26,0.11,0.35,0.92,-0.03,0.20,0.73,0.67,-0.10,0.10,4.85,5.30,-8.12,5.75,4.80,-8.12,3.71,8.97,0.63,2023-03-30 17:41:25.540128,True,False
0.42,0.86,-0.27,0.10,0.35,0.92,-0.03,0.18,0.73,0.67,-0.10,0.08,5.48,5.38,-8.39,5.82,4.96,-8.06,3.71,8.97,0.63,2023-03-30 17:41:25.541125,True,False
0.41,0.86,-0.28,0.08,0.34,0.92,-0.04,0.17,0.73,0.68,-0.10,0.07,6.11,5.42,-8.14,5.75,4.90,-7.59,3.69,9.83,0.94,2023-03-30 17:41:25.542123,True,False
0.41,0.87,-0.28,0.07,0.34,0.93,-0.05,0.15,0.72,0.68,-0.10,0.06,5.74,5.61,-7.70,5.69,5.17,-7.44,3.21,8.47,0.73,2023-03-30 17:41:25.544118,True,False
0.40,0.87,-0.29,0.06,0.34,0.93,-0.06,0.14,0.72,0.69,-0.10,0.04,4.74,5.92,-7.08,5.46,5.29,-7.45,2.98,8.79,0.66,2023-03-30 17:41:25.545115,True,False
