-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.77,-1.39,-9.67,0.73,-1.49,-9.68,0.31,7.61,-6.24,2023-03-29 15:19:05.213259
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.80,-1.41,-9.70,0.75,-1.50,-9.69,0.32,7.63,-6.21,2023-03-29 15:19:05.214257
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.80,-1.41,-9.62,0.75,-1.51,-9.62,0.31,7.61,-6.20,2023-03-29 15:19:05.215255
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.78,-1.40,-9.64,0.71,-1.51,-9.67,0.30,7.62,-6.23,2023-03-29 15:19:05.218244
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.79,-1.42,-9.67,0.71,-1.49,-9.67,0.29,7.60,-6.22,2023-03-29 15:19:05.270754
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.81,-1.40,-9.66,0.74,-1.49,-9.67,0.27,7.58,-6.25,2023-03-29 15:19:05.271756
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.78,-1.41,-9.66,0.72,-1.50,-9.66,0.29,7.60,-6.24,2023-03-29 15:19:05.273749
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.80,-1.41,-9.65,0.73,-1.49,-9.65,0.30,7.61,-6.25,2023-03-29 15:19:05.274747
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.80,-1.41,-9.68,0.75,-1.49,-9.66,0.31,7.61,-6.23,2023-03-29 15:19:05.330383
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.79,-1.41,-9.64,0.72,-1.48,-9.62,0.28,7.56,-6.20,2023-03-29 15:19:05.331333
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.79,-1.43,-9.64,0.71,-1.51,-9.67,0.29,7.60,-6.26,2023-03-29 15:19:05.333329
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.77,-1.39,-9.65,0.71,-1.49,-9.67,0.27,7.62,-6.26,2023-03-29 15:19:05.335324
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.79,-1.41,-9.66,0.72,-1.50,-9.67,0.28,7.60,-6.27,2023-03-29 15:19:05.336321
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.81,-1.41,-9.68,0.75,-1.48,-9.68,0.28,7.60,-6.23,2023-03-29 15:19:05.391069
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.82,-1.43,-9.65,0.75,-1.47,-9.66,0.29,7.61,-6.24,2023-03-29 15:19:05.392072
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.77,-1.43,-9.66,0.73,-1.51,-9.66,0.31,7.61,-6.23,2023-03-29 15:19:05.394066
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.78,-1.42,-9.66,0.73,-1.49,-9.66,0.28,7.55,-6.27,2023-03-29 15:19:05.395068
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.79,-1.40,-9.67,0.71,-1.48,-9.68,0.31,7.66,-6.28,2023-03-29 15:19:05.397058
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.76,-1.42,-9.65,0.72,-1.47,-9.69,0.28,7.63,-6.22,2023-03-29 15:19:05.450550
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.80,-1.39,-9.66,0.74,-1.47,-9.70,0.31,7.63,-6.23,2023-03-29 15:19:05.511122
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.83,-1.44,-9.67,0.73,-1.55,-9.65,0.29,7.54,-6.22,2023-03-29 15:19:05.515112
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.77,-1.42,-9.67,0.68,-1.49,-9.65,0.29,7.56,-6.26,2023-03-29 15:19:05.519102
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.77,-1.42,-9.63,0.68,-1.50,-9.67,0.27,7.58,-6.28,2023-03-29 15:19:05.521097
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.79,-1.39,-9.70,0.71,-1.48,-9.69,0.27,7.60,-6.23,2023-03-29 15:19:05.525088
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.82,-1.41,-9.67,0.77,-1.49,-9.68,0.29,7.64,-6.20,2023-03-29 15:19:05.527080
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.81,-1.42,-9.64,0.76,-1.51,-9.67,0.30,7.62,-6.25,2023-03-29 15:19:05.528079
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.79,-1.43,-9.66,0.73,-1.50,-9.67,0.28,7.59,-6.27,2023-03-29 15:19:05.529079
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.78,-1.43,-9.70,0.69,-1.50,-9.67,0.27,7.56,-6.24,2023-03-29 15:19:05.570874
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.77,-1.41,-9.65,0.71,-1.50,-9.62,0.30,7.59,-6.22,2023-03-29 15:19:05.571875
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.82,-1.39,-9.66,0.73,-1.49,-9.67,0.30,7.62,-6.22,2023-03-29 15:19:05.573870
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.83,-1.43,-9.65,0.75,-1.50,-9.70,0.30,7.61,-6.24,2023-03-29 15:19:05.574866
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.80,-1.40,-9.66,0.75,-1.51,-9.65,0.29,7.56,-6.24,2023-03-29 15:19:05.632237
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.78,-1.39,-9.67,0.67,-1.49,-9.67,0.28,7.56,-6.25,2023-03-29 15:19:05.635230
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.77,-1.42,-9.66,0.70,-1.51,-9.66,0.28,7.61,-6.25,2023-03-29 15:19:05.638220
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.78,-1.42,-9.68,0.70,-1.51,-9.65,0.29,7.61,-6.28,2023-03-29 15:19:05.641214
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.82,-1.39,-9.63,0.76,-1.49,-9.66,0.30,7.62,-6.20,2023-03-29 15:19:05.692274
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.83,-1.39,-9.65,0.76,-1.49,-9.68,0.29,7.62,-6.23,2023-03-29 15:19:05.693234
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.80,-1.42,-9.65,0.71,-1.49,-9.69,0.29,7.60,-6.26,2023-03-29 15:19:05.696225
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.77,-1.42,-9.68,0.70,-1.51,-9.65,0.29,7.57,-6.29,2023-03-29 15:19:05.699219
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.78,-1.45,-9.67,0.71,-1.51,-9.67,0.31,7.58,-6.22,2023-03-29 15:19:05.701212
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.78,-1.40,-9.65,0.72,-1.49,-9.64,0.27,7.61,-6.22,2023-03-29 15:19:05.751976
