50, 0.9880653266331658
70, 1
90, 1
100, 1
120, 1
160, 1
200, 1
250, 1
500, 1
750, 1
1000, 1
2000, 1
3000, 1
4000, 1
5000, 1
6000, 1
7500, 1
10000, 0.8253768844221105
12500, 0.699748743718593
17500, 0.5603015075376885
25000, 0.38316582914572866
32500, 0.3442211055276382
50000, 0.24811557788944724
100000, 0.2185929648241206
