x,y,z,,x,y,z,,x,y,z
-37.26050807,18.59540049,0,,16.43341069,-7.996488655,0,,53.69391876,-26.59188915,0
-37.27581517,18.61661415,0,,17.15054481,-8.223791837,0,,54.42635998,-26.84040599,0
-37.29152986,18.66694992,0,,17.84425332,-8.459379197,0,,55.13578318,-27.12632912,0
-37.30705789,18.72519681,0,,18.50740523,-8.705727875,0,,55.81446312,-27.43092469,0
-37.33101982,18.79019452,0,,19.12519088,-8.946158422,0,,56.4562107,-27.73635294,0
-37.36932,18.83674227,0,,19.71613361,-9.177512425,0,,57.08545361,-28.0142547,0
-37.39828873,18.84414446,0,,20.29148966,-9.385654925,0,,57.68977839,-28.22979939,0
-37.41521377,18.81726862,0,,20.86419908,-9.578053802,0,,58.27941285,-28.39532242,0
-37.41388355,18.79101094,0,,21.43265005,-9.755506031,0,,58.8465336,-28.54651697,0
-37.39812864,18.7937619,0,,22.00489815,-9.944174072,0,,59.40302679,-28.73793597,0
-37.37308227,18.80280468,0,,22.57756654,-10.13572336,0,,59.95064881,-28.93852804,0
-37.34723641,18.80267102,0,,23.14682814,-10.3230567,0,,60.49406455,-29.12572772,0
-37.33149049,18.83129522,0,,23.70616121,-10.52797734,0,,61.0376517,-29.35927256,0
-37.32772389,18.83969138,0,,24.2543468,-10.72398581,0,,61.58207069,-29.56367719,0
-37.32285496,18.8554295,0,,24.7779088,-10.9070164,0,,62.10076376,-29.7624459,0
-37.31237285,18.90974556,0,,25.26166235,-11.09448095,0,,62.5740352,-30.00422651,0
-37.3067089,18.98679089,0,,25.70292216,-11.26333929,0,,63.00963106,-30.25013018,0
-37.30723282,19.04201683,0,,26.10121103,-11.39485588,0,,63.40844385,-30.43687271,0
-37.31931194,19.07314212,0,,26.45559217,-11.49688714,0,,63.77490411,-30.57002926,0
-37.34511309,19.13150671,0,,26.76403615,-11.59214123,0,,64.10914924,-30.72364794,0
-37.37783043,19.18818864,0,,27.01649728,-11.65285998,0,,64.39432771,-30.84104862,0
-37.41214804,19.24727554,0,,27.20555168,-11.68423534,0,,64.61769972,-30.93151088,0
-37.44907004,19.27433173,0,,27.3321045,-11.68210526,0,,64.78117454,-30.95643699,0
-37.48518659,19.30307473,0,,27.39574698,-11.65518921,0,,64.88093357,-30.95826394,0
-37.51789784,19.34532947,0,,27.39010775,-11.60080185,0,,64.90800559,-30.94613132,0
-37.55104357,19.39620237,0,,27.31524266,-11.52038582,0,,64.86628623,-30.91658819,0
-37.58421686,19.46291604,0,,27.17929806,-11.42028125,0,,64.76351492,-30.88319729,0
-37.63076735,19.50545381,0,,26.98583711,-11.30320459,0,,64.61660446,-30.8086584,0
-37.68813917,19.52654575,0,,26.73410757,-11.1759151,0,,64.42224674,-30.70246085,0
-37.7512042,19.51269774,0,,26.4172589,-11.02316625,0,,64.1684631,-30.53586399,0
-37.81820796,19.5090609,0,,26.03865134,-10.85461161,0,,63.8568593,-30.36367251,0
-37.87475275,19.51151734,0,,25.5945461,-10.6675793,0,,63.46929885,-30.17909664,0
-37.91810036,19.53060005,0,,25.08235053,-10.46512898,0,,63.00045089,-29.99572903,0
-37.95308794,19.53549256,0,,24.50959024,-10.24562352,0,,62.46267818,-29.78111608,0
-37.97550311,19.53999792,0,,23.8884706,-10.01817128,0,,61.86397371,-29.5581692,0
-37.98896382,19.53112527,0,,23.23555865,-9.795343597,0,,61.22452247,-29.32646887,0
-37.97967683,19.51519443,0,,22.56445615,-9.580201606,0,,60.54413298,-29.09539604,0
-37.9480501,19.49678837,0,,21.88482441,-9.375440158,0,,59.83287451,-28.87222853,0
-37.89515322,19.46379503,0,,21.1948319,-9.172286291,0,,59.08998512,-28.63608132,0
-37.84181407,19.42243929,0,,20.47981508,-8.965697707,0,,58.32162915,-28.388137,0
-37.79026656,19.3601954,0,,19.73030048,-8.739898501,0,,57.52056704,-28.1000939,0
-37.74297038,19.29982854,0,,18.93939506,-8.511501244,0,,56.68236544,-27.81132978,0
-37.70157399,19.2092532,0,,18.10430105,-8.268812303,0,,55.80587504,-27.4780655,0
-37.66072076,19.09771778,0,,17.22964459,-8.016190997,0,,54.89036535,-27.11390878,0
-37.61892131,19.03453663,0,,16.33280958,-7.782971212,0,,53.95173089,-26.81750784,0
-37.58214773,18.98911711,0,,15.45073203,-7.560196723,0,,53.03287976,-26.54931383,0
-37.55522532,18.95606391,0,,14.60992193,-7.370622889,0,,52.16514725,-26.3266868,0
-37.54035658,18.91192292,0,,13.81503912,-7.20849739,0,,51.3553957,-26.12042031,0
-37.53145847,18.84670998,0,,13.04481428,-7.053428308,0,,50.57627275,-25.90013829,0
-37.51279117,18.74351214,0,,12.26735555,-6.87391589,0,,49.78014672,-25.61742803,0
-37.48279982,18.61431384,0,,11.45919709,-6.676020663,0,,48.94199691,-25.2903345,0
-37.45028954,18.46318452,0,,10.60132847,-6.457177848,0,,48.05161801,-24.92036237,0
-37.41545928,18.34320806,0,,9.691936707,-6.24776637,0,,47.10739599,-24.59097443,0
-37.39082637,18.28751502,0,,8.736338559,-6.069530958,0,,46.12716493,-24.35704598,0
-37.38466361,18.28623544,0,,7.75433412,-5.918780005,0,,45.13899773,-24.20501545,0
-37.40306126,18.32192981,0,,6.792685932,-5.794307054,0,,44.19574719,-24.11623686,0
-37.45511886,18.35540148,0,,5.883653905,-5.696189481,0,,43.33877277,-24.05159096,0
-37.54312499,18.33720704,0,,5.014225655,-5.600930005,0,,42.55735065,-23.93813705,0
-37.66639982,18.26632464,0,,4.159258991,-5.486164588,0,,41.82565881,-23.75248923,0
-37.79092529,18.16418521,0,,3.289052921,-5.343438545,0,,41.07997821,-23.50762376,0
-37.89899821,18.03005599,0,,2.380479412,-5.172682565,0,,40.27947762,-23.20273856,0
-37.97457199,17.89070958,0,,1.426914486,-4.983914326,0,,39.40148648,-22.87462391,0
-38.0161179,17.78028517,0,,0.435012716,-4.790303378,0,,38.45113062,-22.57058855,0
-38.02306566,17.73233886,0,,-0.567569969,-4.613176502,0,,37.45549569,-22.34551536,0
-38.01084934,17.74749901,0,,-1.5494501,-4.467603006,0,,36.46139924,-22.21510202,0
-38.0080707,17.78161912,0,,-2.496880725,-4.354805023,0,,35.51118998,-22.13642414,0
-38.04225244,17.81071432,0,,-3.418302899,-4.281009047,0,,34.62394954,-22.09172337,0
-38.11748924,17.83048322,0,,-4.335407362,-4.238353681,0,,33.78208188,-22.0688369,0
-38.21558351,17.82049766,0,,-5.266171948,-4.193596312,0,,32.94941156,-22.01409397,0
-38.33116571,17.80051912,0,,-6.230189396,-4.140786271,0,,32.10097631,-21.94130539,0
-38.45054471,17.79101775,0,,-7.236647544,-4.085063328,0,,31.21389717,-21.87608108,0
-38.55474768,17.79101898,0,,-8.278910039,-4.016499956,0,,30.27583764,-21.80751894,0
-38.6304135,17.81249964,0,,-9.341777056,-3.94346645,0,,29.28863644,-21.75596609,0
-38.67088095,17.86594879,0,,-10.40192364,-3.88082593,0,,28.26895731,-21.74677472,0
-38.6828938,17.93415398,0,,-11.42858824,-3.826499942,0,,27.25430556,-21.76065392,0
-38.68138228,17.99844393,0,,-12.4065651,-3.781509196,0,,26.27481718,-21.77995313,0
-38.67835979,18.01539508,0,,-13.33354492,-3.737403367,0,,25.34481487,-21.75279845,0
-38.68711249,18.0057104,0,,-14.22857242,-3.70177428,0,,24.45854007,-21.70748468,0
-38.71118473,17.97116493,0,,-15.11686584,-3.67034424,0,,23.59431889,-21.64150917,0
-38.75004145,17.93345675,0,,-16.01581651,-3.634642539,0,,22.73422494,-21.56809929,0
-38.80331108,17.89634238,0,,-16.93545254,-3.591116487,0,,21.86785854,-21.48745887,0
-38.86449761,17.87729819,0,,-17.87996366,-3.554908845,0,,20.98453395,-21.43220704,0
-38.92637143,17.88159482,0,,-18.83727667,-3.521372676,0,,20.08909476,-21.4029675,0
-38.9921495,17.90279602,0,,-19.78046664,-3.497822981,0,,19.21168286,-21.400619,0
-39.05966431,17.93345376,0,,-20.68284543,-3.477457115,0,,18.37681888,-21.41091088,0
-39.13537257,17.96180213,0,,-21.55400053,-3.448284659,0,,17.58137204,-21.41008679,0
-39.21530813,17.96918451,0,,-22.39967769,-3.41946946,0,,16.81563044,-21.38865397,0
-39.29435044,17.93556757,0,,-23.23982081,-3.361734806,0,,16.05452963,-21.29730238,0
-39.36249983,17.87752529,0,,-24.08223342,-3.283584041,0,,15.28026641,-21.16110933,0
-39.41186721,17.788491,0,,-24.93434592,-3.166554385,0,,14.47752129,-20.95504539,0
-39.4385187,17.69901034,0,,-25.79040049,-3.029506608,0,,13.64811821,-20.72851695,0
-39.44846503,17.60264297,0,,-26.65194738,-2.877372509,0,,12.79651765,-20.48001548,0
-39.44655807,17.5151386,0,,-27.50838245,-2.722196083,0,,11.93817562,-20.23733468,0
-39.44184993,17.43801416,0,,-28.34644196,-2.579656126,0,,11.09540797,-20.01767029,0
-39.44527352,17.3574975,0,,-29.16234782,-2.437082344,0,,10.2829257,-19.79457984,0
-39.46092808,17.26885209,0,,-29.95891867,-2.282172876,0,,9.50200941,-19.55102497,0
-39.48394859,17.18030494,0,,-30.75004645,-2.118192698,0,,8.73390214,-19.29849764,0
-39.50893607,17.08287661,0,,-31.54460321,-1.934527917,0,,7.96433286,-19.01740453,0
-39.52567119,16.98652055,0,,-32.34306435,-1.72979248,0,,7.18260684,-18.71631303,0
-39.5332593,16.8667417,0,,-33.14362387,-1.491778766,0,,6.38963543,-18.35852047,0
-39.52788564,16.72237204,0,,-33.93466464,-1.233897088,0,,5.593221,-17.95626913,0
-39.50971735,16.54967266,0,,-34.71554165,-0.944545849,0,,4.7941757,-17.49421851,0
-39.47433878,16.35099655,0,,-35.47333155,-0.65347287,0,,4.00100723,-17.00446942,0
-39.42116752,16.11144761,0,,-36.2041669,-0.337073824,0,,3.21700062,-16.44852143,0
-39.34450122,15.83446252,0,,-36.88878878,-0.000526607,0,,2.45571244,-15.83498913,0
-39.24313608,15.52178781,0,,-37.53168045,0.376152579,0,,1.71145563,-15.14563523,0
-39.13041507,15.18838018,0,,-38.14486093,0.783927031,0,,0.98555414,-14.40445315,0
-39.02194048,14.86022248,0,,-38.74683269,1.182701235,0,,0.27510779,-13.67752125,0
-38.93002307,14.56012949,0,,-39.35660188,1.572926969,0,,-0.42657881,-12.98720252,0
-38.85275764,14.2782226,0,,-39.98120182,1.952442196,0,,-1.12844418,-12.3257804,0
-38.77768,14.03767474,0,,-40.62273657,2.302749661,0,,-1.84505657,-11.73492508,0
-38.69083873,13.93435771,0,,-41.2757829,2.553143053,0,,-2.58494417,-11.38121466,0
-38.58097468,14.0694968,0,,-41.92316942,2.625338122,0,,-3.34219474,-11.44415868,0
-38.44436573,14.34262182,0,,-42.53599645,2.581144918,0,,-4.09163072,-11.7614769,0
-38.29912366,14.61040462,0,,-43.1022673,2.555377872,0,,-4.80314364,-12.05502675,0
-38.16085278,14.80255452,0,,-43.63509864,2.608290165,0,,-5.47424586,-12.19426436,0
-38.0347628,14.90724678,0,,-44.15108954,2.732174622,0,,-6.11632674,-12.17507216,0
-37.92142015,14.94885903,0,,-44.66023539,2.902256697,0,,-6.73881524,-12.04660233,0
-37.81816186,14.98139484,0,,-45.16635847,3.062485104,0,,-7.34819661,-11.91890974,0
-37.71528935,15.06236211,0,,-45.66101683,3.171460889,0,,-7.94572748,-11.89090122,0
-37.60048427,15.18808561,0,,-46.13491717,3.235120597,0,,-8.5344329,-11.95296501,0
-37.4721686,15.35444424,0,,-46.58075966,3.284644361,0,,-9.10859106,-12.06979988,0
-37.3354624,15.55364916,0,,-46.99561903,3.318668238,0,,-9.66015663,-12.23498092,0
-37.19094795,15.75614333,0,,-47.37904809,3.359637208,0,,-10.18810014,-12.39650612,0
-37.05437768,15.9430654,0,,-47.73819401,3.415691953,0,,-10.68381633,-12.52737345,0
-36.93420383,16.08118905,0,,-48.07651383,3.505006457,0,,-11.14231,-12.57618259,0
-36.83211588,16.18627114,0,,-48.39260317,3.614088394,0,,-11.56048729,-12.57218275,0
-36.75129632,16.27174533,0,,-48.68515187,3.725630849,0,,-11.93385555,-12.54611448,0
-36.69127541,16.34650161,0,,-48.94777396,3.848987196,0,,-12.25649855,-12.49751441,0
-36.64582688,16.42654013,0,,-49.17863637,3.960724404,0,,-12.53280949,-12.46581573,0
-36.60987679,16.53799218,0,,-49.37475499,4.046494909,0,,-12.7648782,-12.49149727,0
-36.57779795,16.67918228,0,,-49.5314692,4.109364473,0,,-12.95367125,-12.56981781,0
-36.54599121,16.84273259,0,,-49.64240272,4.145419396,0,,-13.09641151,-12.69731319,0
-36.51659541,17.01810702,0,,-49.70839627,4.167304435,0,,-13.19180086,-12.85080259,0
-36.49737498,17.17721108,0,,-49.73742557,4.195667256,0,,-13.24005059,-12.98154382,0
-36.4940559,17.31467266,0,,-49.73367647,4.2389828,0,,-13.23962057,-13.07568986,0
-36.50246541,17.44525107,0,,-49.70222095,4.27608036,0,,-13.19975554,-13.16917071,0
-36.52159792,17.5840113,0,,-49.64163348,4.299658105,0,,-13.12003556,-13.2843532,0
-36.55124171,17.73226659,0,,-49.54291041,4.309588508,0,,-12.9916687,-13.42267808,0
-36.59133108,17.87228947,0,,-49.39813596,4.309317362,0,,-12.80680488,-13.56297211,0
-36.6438268,17.99518619,0,,-49.20959028,4.313797545,0,,-12.56576348,-13.68138865,0
-36.71179908,18.08633324,0,,-48.9781786,4.322997178,0,,-12.26637952,-13.76333606,0
-36.7904444,18.166209,0,,-48.69512008,4.326157773,0,,-11.90467568,-13.84005123,0
-36.87414163,18.24856639,0,,-48.36012482,4.313171208,0,,-11.48598319,-13.93539518,0
-36.95888129,18.33011808,0,,-47.97702542,4.299819927,0,,-11.01814413,-14.03029815,0
-37.04290007,18.42711462,0,,-47.5558647,4.265421263,0,,-10.51296463,-14.16169336,0
-37.13058432,18.5265255,0,,-47.10689217,4.23580717,0,,-9.97630785,-14.29071833,0
-37.22775326,18.61791065,0,,-46.63347414,4.204420642,0,,-9.40572088,-14.41349001,0
-37.33264259,18.69536306,0,,-46.13183266,4.165648354,0,,-8.79919007,-14.52971471,0
-37.44414799,18.74560599,0,,-45.59768268,4.136306937,0,,-8.15353469,-14.60929905,0
-37.5560362,18.7798094,0,,-45.0263204,4.098069915,0,,-7.4702842,-14.68173949,0
-37.66534219,18.78711212,0,,-44.4091526,4.058647203,0,,-6.74381041,-14.72846492,0
-37.77586032,18.75806979,0,,-43.74957641,4.020592725,0,,-5.97371609,-14.73747707,0
-37.88899116,18.72884334,0,,-43.05234259,3.968453564,0,,-5.16335143,-14.76038978,0
-38.00158737,18.6804125,0,,-42.31853731,3.924720704,0,,-4.31694994,-14.7556918,0
-38.11255957,18.62243195,0,,-41.55509254,3.871366652,0,,-3.44253297,-14.7510653,0
-38.21622251,18.57453855,0,,-40.75677986,3.809630063,0,,-2.54055735,-14.76490849,0
-38.31051096,18.55034823,0,,-39.92443726,3.72863462,0,,-1.6139263,-14.82171361,0
-38.3991344,18.55850949,0,,-39.06445539,3.622271826,0,,-0.66532099,-14.93623766,0
-38.48374,18.58512324,0,,-38.17568078,3.507222881,0,,0.30805922,-15.07790036,0
-38.56303979,18.6359981,0,,-37.24921441,3.371430262,0,,1.31382538,-15.26456784,0
-38.63487407,18.71524206,0,,-36.28092908,3.207954463,0,,2.35394499,-15.5072876,0
-38.69365416,18.82221078,0,,-35.25995996,3.019107959,0,,3.4336942,-15.80310282,0
-38.73734644,18.96309215,0,,-34.19606978,2.815368651,0,,4.54127666,-16.1477235,0
-38.76605813,19.12196977,0,,-33.09362577,2.597743741,0,,5.67243236,-16.52422603,0
-38.78088009,19.28354694,0,,-31.95600372,2.38090244,0,,6.82487637,-16.9026445,0
-38.7813148,19.43161764,0,,-30.79351163,2.175368349,0,,7.98780317,-17.25624929,0
-38.76647359,19.56228025,0,,-29.61671202,1.975026467,0,,9.14976157,-17.58725378,0
-38.73510255,19.68373337,0,,-28.4380083,1.800095615,0,,10.29709425,-17.88363776,0
-38.69631435,19.79308598,0,,-27.25987024,1.632240078,0,,11.43644411,-18.1608459,0
-38.65785376,19.89426955,0,,-26.08916113,1.487921939,0,,12.56869263,-18.40634761,0
-38.62250168,19.99392191,0,,-24.92307455,1.350443825,0,,13.69942713,-18.64347809,0
-38.59263417,20.08292461,0,,-23.7649959,1.245974733,0,,14.82763827,-18.83694988,0
-38.5696967,20.15946422,0,,-22.60901057,1.157906902,0,,15.96068613,-19.00155732,0
-38.54436373,20.23020826,0,,-21.45410101,1.087246804,0,,17.09026272,-19.14296146,0
-38.50984288,20.29895722,0,,-20.30482563,1.036520614,0,,18.20501725,-19.26243661,0
-38.46236371,20.3697615,0,,-19.15819665,0.985256502,0,,19.30416706,-19.384505,0
-38.40433451,20.44996321,0,,-18.01970772,0.928990239,0,,20.38462679,-19.52097297,0
-38.35076797,20.52583984,0,,-16.90697714,0.868506322,0,,21.44379083,-19.65733352,0
-38.30841343,20.61800094,0,,-15.82669661,0.789017817,0,,22.48171682,-19.82898312,0
-38.28968211,20.68416849,0,,-14.79282448,0.716278151,0,,23.49685763,-19.96789034,0
-38.29327366,20.72522414,0,,-13.79905244,0.648938561,0,,24.49422122,-20.07628558,0
-38.29940555,20.76759766,0,,-12.83644658,0.594930265,0,,25.46295897,-20.1726674,0
-38.30541561,20.82418757,0,,-11.88946997,0.5402303,0,,26.41594564,-20.28395727,0
-38.29794434,20.91378029,0,,-10.94914008,0.48760286,0,,27.34880426,-20.42617743,0
-38.28408604,21.01628426,0,,-10.01001955,0.428962307,0,,28.27406649,-20.58732195,0
-38.27036762,21.13048528,0,,-9.07402876,0.35935871,0,,29.19633886,-20.77112657,0
-38.26044358,21.22589365,0,,-8.146776797,0.291277512,0,,30.11366678,-20.93461614,0
-38.26072962,21.31458021,0,,-7.237250688,0.217193324,0,,31.02347893,-21.09738689,0
-38.27917569,21.39509227,0,,-6.348702813,0.141394804,0,,31.93047288,-21.25369747,0
-38.31326345,21.45603103,0,,-5.479000199,0.059451591,0,,32.83426325,-21.39657944,0
-38.35103289,21.52845366,0,,-4.625607643,-0.037195659,0,,33.72542525,-21.56564932,0
-38.387217,21.6155321,0,,-3.791649488,-0.130072455,0,,34.59556751,-21.74560456,0
-38.41202654,21.71689349,0,,-2.970540866,-0.233817158,0,,35.44148567,-21.95071065,0
-38.43163437,21.83569417,0,,-2.16078335,-0.343733604,0,,36.27085102,-22.17942777,0
-38.43326328,21.94852636,0,,-1.351832477,-0.452253958,0,,37.0814308,-22.40078032,0
-38.41743025,22.05049159,0,,-0.541952319,-0.553667406,0,,37.87547793,-22.604159,0
-38.38497009,22.1267138,0,,0.266772256,-0.638547332,0,,38.65174235,-22.76526113,0
-38.34620682,22.1915874,0,,1.069256285,-0.715248495,0,,39.41546311,-22.9068359,0
-38.30519535,22.25173722,0,,1.862591227,-0.789939323,0,,40.16778658,-23.04167654,0
-38.27268081,22.31246888,0,,2.634607255,-0.864696847,0,,40.90728807,-23.17716573,0
-38.24645181,22.39653721,0,,3.387129915,-0.955596645,0,,41.63358173,-23.35213386,0
-38.22132142,22.48038066,0,,4.125009671,-1.045351309,0,,42.34633109,-23.52573197,0
-38.18783198,22.55110857,0,,4.857395772,-1.137709178,0,,43.04522775,-23.68881775,0
-38.15233823,22.60567753,0,,5.581231294,-1.223067536,0,,43.73356952,-23.82874507,0
-38.10454316,22.66044089,0,,6.299573713,-1.312570975,0,,44.40411687,-23.97301187,0
-38.05081993,22.71782771,0,,7.015072122,-1.40188171,0,,45.06589205,-24.11970942,0
-37.98810433,22.77442366,0,,7.730575448,-1.502274222,0,,45.71867978,-24.27669788,0
-37.91421134,22.82864305,0,,8.454498978,-1.612589964,0,,46.36871032,-24.44123301,0
-37.83622237,22.87388045,0,,9.187430816,-1.727878442,0,,47.02365319,-24.60175889,0
-37.75937367,22.90706034,0,,9.920646281,-1.838027056,0,,47.68001995,-24.7450874,0
-37.68643744,22.94968283,0,,10.63964144,-1.95621308,0,,48.32607888,-24.90589591,0
-37.61861781,23.0036922,0,,11.32286282,-2.084856257,0,,48.94148063,-25.08854846,0
-37.55054586,23.07459908,0,,11.95964299,-2.219366596,0,,49.51018885,-25.29396568,0
-37.4940597,23.13073501,0,,12.55294932,-2.348624447,0,,50.04700902,-25.47935946,0
-37.45377418,23.18598997,0,,13.11311974,-2.468615253,0,,50.56689392,-25.65460522,0
-37.41544768,23.25794841,0,,13.65540442,-2.595322385,0,,51.0708521,-25.8532708,0
-37.38107893,23.32781684,0,,14.18438271,-2.715336828,0,,51.56546164,-26.04315367,0
-37.34843876,23.40243227,0,,14.70948613,-2.839384139,0,,52.05792489,-26.24181641,0
-37.30917407,23.47413606,0,,15.23415032,-2.962265724,0,,52.54332439,-26.43640178,0
-37.26746052,23.51688742,0,,15.75736999,-3.081276369,0,,53.02483051,-26.59816379,0
-37.2192086,23.53989218,0,,16.27156625,-3.201937663,0,,53.49077485,-26.74182984,0
-37.16327183,23.56137344,0,,16.76586288,-3.322241585,0,,53.92913471,-26.88361503,0
-37.10081575,23.55684748,0,,17.22800579,-3.428596582,0,,54.32882154,-26.98544406,0
-37.03174727,23.57381815,0,,17.6471079,-3.544978361,0,,54.67885517,-27.11879651,0
-36.95884851,23.58774693,0,,18.01599224,-3.64645172,0,,54.97484075,-27.23419865,0
-36.88372261,23.60281417,0,,18.33530329,-3.738138906,0,,55.2190259,-27.34095308,0
-36.81507006,23.60399232,0,,18.61136039,-3.818735473,0,,55.42643045,-27.42272779,0
-36.7553205,23.61297064,0,,18.84314279,-3.887026485,0,,55.59846329,-27.49999713,0
-36.69290159,23.61083959,0,,19.03777907,-3.934282952,0,,55.73068066,-27.54512254,0
-36.63458111,23.60097256,0,,19.21359809,-3.96862803,0,,55.8481792,-27.56960059,0
-36.58221495,23.57456345,0,,19.36732092,-3.987638808,0,,55.94953587,-27.56220226,0
-36.53171288,23.54031752,0,,19.49601365,-4.001922428,0,,56.02772653,-27.54223995,0
-36.48635122,23.51303119,0,,19.59337151,-4.005850576,0,,56.07972273,-27.51888177,0
-36.44775077,23.45457992,0,,19.65349867,-3.980497184,0,,56.10124944,-27.4350771,0
-36.4235163,23.42787404,0,,19.66541797,-3.957089333,0,,56.08893427,-27.38496337,0
-36.41196121,23.39722647,0,,19.62033123,-3.918143142,0,,56.03229244,-27.31536961,0
-36.41457738,23.37763652,0,,19.51287299,-3.869544108,0,,55.92745037,-27.24718063,0
-36.42380366,23.35480918,0,,19.3395968,-3.79677887,0,,55.76340046,-27.15158805,0
-36.43606226,23.34042756,0,,19.10669838,-3.708117277,0,,55.54276064,-27.04854484,0
-36.45216319,23.32704652,0,,18.82470662,-3.600513232,0,,55.27686981,-26.92755975,0
-36.46810906,23.32562528,0,,18.50477688,-3.488204335,0,,54.97288594,-26.81382962,0
-36.48407747,23.30938747,0,,18.16070726,-3.365581214,0,,54.64478473,-26.67496868,0
-36.49549448,23.28452285,0,,17.80462536,-3.227594241,0,,54.30011984,-26.51211709,0
-36.50052896,23.25882169,0,,17.43642255,-3.084923784,0,,53.93695151,-26.34374547,0
-36.49390744,23.22536907,0,,17.04358958,-2.930892421,0,,53.53749702,-26.15626149,0
-36.48445236,23.18135131,0,,16.62083249,-2.766685774,0,,53.10528485,-25.94803708,0
-36.4768758,23.12272207,0,,16.16267995,-2.596377958,0,,52.63955575,-25.71910003,0
-36.47525926,23.0620725,0,,15.66117584,-2.425592165,0,,52.1364351,-25.48766467,0
-36.48657651,23.00565343,0,,15.10674093,-2.253612473,0,,51.59331744,-25.2592659,0
-36.51280839,22.97334733,0,,14.4907372,-2.084268166,0,,51.00354559,-25.0576155,0
-36.55683282,22.95114332,0,,13.82188369,-1.918873521,0,,50.37871651,-24.87001684,0
-36.61758131,22.91495412,0,,13.12396153,-1.758042203,0,,49.74154284,-24.67299632,0
-36.68421567,22.87582612,0,,12.43092857,-1.607031185,0,,49.11514424,-24.48285731,0
-36.73747732,22.8309103,0,,11.76642722,-1.454093693,0,,48.50390454,-24.28500399,0
-36.76409884,22.8153749,0,,11.12764484,-1.303504335,0,,47.89174368,-24.11887924,0
-36.7698208,22.80141761,0,,10.49910522,-1.154237232,0,,47.26892602,-23.95565484,0
-36.76471076,22.72647366,0,,9.860211256,-0.986903658,0,,46.62492202,-23.71337732,0
-36.75523181,22.60810556,0,,9.195134657,-0.814141572,0,,45.95036647,-23.42224713,0
-36.75173305,22.47328627,0,,8.488030872,-0.631309212,0,,45.23976392,-23.10459548,0
-36.7603756,22.36130076,0,,7.728042084,-0.459915652,0,,44.48841768,-22.82121641,0
-36.78967252,22.28258897,0,,6.901077016,-0.298592288,0,,43.69074954,-22.58118126,0
-36.84659395,22.22968005,0,,6.004513944,-0.15878249,0,,42.85110789,-22.38846254,0
-36.92428715,22.21204846,0,,5.052789118,-0.049994055,0,,41.97707627,-22.26204252,0
-37.01649973,22.20283486,0,,4.077203371,0.029622468,0,,41.0937031,-22.17321239,0
-37.12782319,22.19854984,0,,3.112148165,0.084288492,0,,40.23997136,-22.11426135,0
-37.24280671,22.1909642,0,,2.174126287,0.129368028,0,,39.416933,-22.06159617,0
-37.35688516,22.16476041,0,,1.26194524,0.173970889,0,,38.6188304,-21.99078952,0
-37.45771029,22.12162759,0,,0.36699205,0.22215204,0,,37.82470234,-21.89947555,0
-37.55252883,22.0563588,0,,-0.532396591,0.274818548,0,,37.02013224,-21.78154025,0
-37.63514826,21.99991684,0,,-1.44859646,0.32839579,0,,36.1865518,-21.67152105,0
-37.7216881,21.94315729,0,,-2.388952715,0.375672533,0,,35.33273539,-21.56748476,0
-37.81515804,21.90575367,0,,-3.362079865,0.401283116,0,,34.45307818,-21.50447055,0
-37.91205326,21.89105109,0,,-4.36623512,0.411650601,0,,33.54581814,-21.47940049,0
-38.01611557,21.91979193,0,,-5.389695134,0.384115656,0,,32.62642044,-21.53567627,0
-38.13395607,21.96868146,0,,-6.408945476,0.324808104,0,,31.72501059,-21.64387336,0
-38.26682112,22.01663538,0,,-7.403580764,0.241818983,0,,30.86324036,-21.7748164,0
-38.42850964,22.06850588,0,,-8.375309137,0.14971957,0,,30.0532005,-21.91878631,0
-38.61019446,22.11681969,0,,-9.32119743,0.048948467,0,,29.28899703,-22.06787122,0
-38.80136602,22.14797689,0,,-10.25319382,-0.039430123,0,,28.5481722,-22.18740701,0
-38.99637794,22.15668036,0,,-11.1903015,-0.117068738,0,,27.80607644,-22.2737491,0
-39.19090576,22.14447895,0,,-12.14015377,-0.17946169,0,,27.05075199,-22.32394064,0
-39.3780897,22.13911794,0,,-13.11409059,-0.242867886,0,,26.26399911,-22.38198583,0
-39.5582378,22.13298991,0,,-14.11148821,-0.299375509,0,,25.44674959,-22.43236542,0
-39.72216434,22.13279143,0,,-15.11375814,-0.363711812,0,,24.6084062,-22.49650324,0
-39.87421457,22.16155172,0,,-16.0981162,-0.450464907,0,,23.77609837,-22.61201663,0
-40.01853615,22.1989274,0,,-17.03558892,-0.542783649,0,,22.98294723,-22.74171105,0
-40.16361279,22.22433369,0,,-17.91726288,-0.634044454,0,,22.24634991,-22.85837814,0
-40.31579011,22.20915301,0,,-18.75304353,-0.70475898,0,,21.56274658,-22.91391199,0
-40.471719,22.15362387,0,,-19.55948831,-0.751788273,0,,20.91223069,-22.90541214,0
-40.62010874,22.05506721,0,,-20.36135665,-0.766917534,0,,20.25875209,-22.82198474,0
-40.75746296,21.92286961,0,,-21.1760516,-0.753125942,0,,19.58141136,-22.67599555,0
-40.89078838,21.74919896,0,,-22.01751401,-0.697775828,0,,18.87327437,-22.44697479,0
-41.01937406,21.56195302,0,,-22.88337579,-0.611599212,0,,18.13599827,-22.17355223,0
-41.14270242,21.37259264,0,,-23.76120895,-0.521351554,0,,17.38149347,-21.89394419,0
